items,k,exact_agreement,mean_diff,mean_abs_diff
220045+220047+223769+223946,4,0.9153736830359764,0.01545707607559403,0.11665629147629171
220045+220046+223769+223946,4,0.9150330635783835,0.017348101340161383,0.11725531190171366
220045+220047+223770+223940,4,0.9147041896193284,-0.041027026392135214,0.13912543017888393
220045+220047+223769+223941,4,0.9144457886514993,0.009666545296515111,0.12216493029046618
220045+220046+223770+223940,4,0.9142578606748963,-0.03913600112756786,0.13960699561892906
220045+220046+223769+223941,4,0.9141638966865948,0.011557570561082465,0.12274045971881277
220045+220047+223769+223944,4,0.9097123527408121,0.00704729912261126,0.12403246455795816
220045+220046+223769+223944,4,0.909489188268596,0.008938324387178613,0.12456101199215401
220045+220047+223769+223945,4,0.909453951772983,-0.001444696320135308,0.1329472979480614
220045+220046+223769+223945,4,0.909078095819777,0.0004463289444320464,0.13356980937055873
220045+220047+223769+223939,4,0.9090663503212394,0.005614348301013637,0.12546541537955577
220045+220046+223769+223939,4,0.9088666768460988,0.007505373565580991,0.12578254384007329
220045+223769+223770+223946,4,0.9078918004674709,0.0393474201012462,0.17904837970847673
220045+223769+223770+223941,4,0.9070578700712951,0.03355688932216728,0.18434559954897287
220045+220047+223769+223940,4,0.9063296491619587,-0.021294588848823688,0.1522334065469409
220045+220046+223769+223940,4,0.9060477571970542,-0.019403563584256333,0.15266798999283523
220045+220047+223770+223949,4,0.9031583645567837,-0.05165670256874053,0.14834564653096702
220045+223769+223770+223944,4,0.9027355266094269,0.030937643148263427,0.1856023678925052
220045+220046+223770+223949,4,0.9025241076357486,-0.049765677304173174,0.14906212194176582
220045+223769+223770+223945,4,0.9021482516825426,0.02244564770551686,0.19498702122411585
220045+223769+223770+223939,4,0.9021012696883919,0.029504692326665805,0.18694135472580134
220045+223769+223770+223940,4,0.8991179130598198,0.0025957551768284806,0.2138033098814879
220045+220047+223770+223938,4,0.8973208517835539,-0.05919731262993458,0.15506407169452308
220045+220046+223770+223938,4,0.896721831358132,-0.05730628736536722,0.15573356511117115
220045+220047+223769+223949,4,0.895265389539459,-0.031924265025429006,0.16049049201893376
220045+220046+223769+223949,4,0.8947955695979516,-0.03003323976086165,0.16115998543558183
220045+220047+223769+223938,4,0.8895688227486815,-0.03946487508662305,0.16704448020296223
220045+220046+223769+223938,4,0.8891694757984002,-0.037573849822055694,0.16764350062838418
220045+223769+223770+223949,4,0.8880536534373201,-0.008033920999776836,0.22159057541197336
220045+223769+223770+223938,4,0.8822278861626281,-0.015574531060970884,0.22805059960770035
220046+220047+220277,3,0.6446164507452519,0.5969649631778621,0.9628607336238386
220046+220047+220277+228194,4,0.6446164507452519,0.5918439258154312,0.9651158693430743
220046+220047+220277+230037,4,0.6444755047627997,0.5965421252305054,0.9630016796062909
220046+220047+220277+229770,4,0.6438177568446892,0.5927718201999084,0.9660907457217022
220046+220047+220277+223942,4,0.6405994902453634,0.5364521547117067,1.0190981806222765
220046+220047+220277+223946,4,0.6373342416518869,0.5627620714361221,0.9820528782344167
220046+220047+220277+223941,4,0.6366295117396258,0.5569715406570432,0.9874440620632142
220046+220047+220277+223945,4,0.6333877541432246,0.5458602990403928,0.9960652579898753
220046+220047+220277+223944,4,0.6331410986739332,0.5543522944831394,0.988348465450616
220046+220047+220277+223939,4,0.6329649161958679,0.5529193436615417,0.9894290513160832
220046+220047+220277+223940,4,0.6312618189079036,0.5260104065117044,1.0135425598139514
220046+220047+220277+223949,4,0.623145679418363,0.5153807303350991,1.0168665359001163
220046+220047+220277+223938,4,0.619856939827811,0.507840120273905,1.0204371674555726
220047+220277+223770,3,0.6175783131115,0.6189642819389469,1.0074349005743548
220047+220277+223770+228194,4,0.6175783131115,0.6138432445765161,1.0096900362935906
220047+220277+223770+230037,4,0.6174373671290478,0.6185414439915903,1.0075758465568072
220046+220277+223770,3,0.6171202386685303,0.6208553072035142,1.0080339209997768
220046+220277+223770+228194,4,0.6171202386685303,0.6157342698410834,1.0102890567190124
220046+220277+223770+230037,4,0.6169792926860781,0.6204324692561576,1.008174866982229
220047+220277+223770+229770,4,0.616791364709475,0.6147711389609932,1.0106179306780676
220046+220277+223770+229770,4,0.6163450357650431,0.6166621642255605,1.0112169511034896
220047+220277+223770+223942,4,0.6138314990779784,0.5584514734727916,1.063249509625436
220047+220277+223769,3,0.6133734246350087,0.6386967194822585,1.0187340701676082
220047+220277+223769+228194,4,0.6133734246350087,0.6335756821198276,1.020989205886844
220046+220277+223770+223942,4,0.6133381881393956,0.5603424987373589,1.0638720210479333
220047+220277+223769+230037,4,0.6132324786525564,0.6382738815349017,1.0188750161500606
220046+220277+223769,3,0.6130562961744911,0.6405877447468258,1.019309599595955
220046+220277+223769+228194,4,0.6130562961744911,0.6354667073843949,1.0215647353151904
220046+220277+223769+230037,4,0.6129153501920389,0.6401649067994691,1.019450545578407
220047+220277+223769+229770,4,0.6125982217315213,0.6345035765043048,1.0218936092742457
220046+220277+223769+229770,4,0.6122693477724662,0.6363946017688721,1.0224926296996677
220047+220277+223770+223946,4,0.6107776694581801,0.584761390197207,1.025875333278521
220046+220277+223770+223946,4,0.6103313405137482,0.5866524154617743,1.0264273717097923
220047+220277+223770+223941,4,0.6100494485488437,0.578970859418128,1.0311255711248664
220046+220277+223770+223941,4,0.6096148651029493,0.5808618846826954,1.031701100553213
220047+220277+223769+223942,4,0.6096031196044116,0.5781839110161031,1.074525188221614
220046+220277+223769+223942,4,0.609250754648281,0.5800749362806704,1.075124208647036
220047+220277+223770+223945,4,0.6070191099261208,0.5678596178014775,1.039582330072
220047+220277+223770+223944,4,0.606901654940744,0.5763516132442241,1.0317480825473637
220277+223769+223770,3,0.606748963459754,0.6625870635079106,1.0735385663444486
220277+223769+223770+228194,4,0.606748963459754,0.6574660261454798,1.075793702063684
220047+220277+223769+223946,4,0.6067019814656033,0.6044938277405184,1.036704682930267
220047+220277+223770+223939,4,0.6066315084743772,0.5749186624226266,1.032969614395283
220277+223769+223770+230037,4,0.6066080174773019,0.6621642255605539,1.0736795123269007
220046+220277+223770+223945,4,0.6065610354831511,0.569750643066045,1.0401578595003464
220046+220277+223770+223944,4,0.606490562491925,0.5782426385087915,1.0323236119757102
220046+220277+223769+223946,4,0.6063965985036235,0.6063848530050858,1.037233230364463
220046+220277+223770+223939,4,0.6062086705270205,0.5768096876871939,1.0334041978411774
220277+223769+223770+229770,4,0.6059855060548045,0.6583939205299569,1.0766511234569351
220047+220277+223769+223941,4,0.6059737605562668,0.5987032969614395,1.0418844477853864
220046+220277+223769+223941,4,0.6056801230928247,0.6005943222260068,1.0424364862166575
220047+220277+223770+223940,4,0.6049988841776389,0.5480097252727892,1.05668377594287
220046+220277+223770+223940,4,0.6045760462302823,0.5499007505373565,1.0571183593887643
220047+220277+223769+223945,4,0.6030961134145338,0.5875920553447891,1.050294224738369
220277+223769+223770+223942,4,0.6030021494262324,0.6020742550417553,1.1289773194423238
220047+220277+223769+223944,4,0.6029551674320817,0.5960840507875357,1.0425069592078835
220046+220277+223769+223945,4,0.6027789849540164,0.5894830806093565,1.0508462631696402
220047+220277+223769+223939,4,0.6026967664642525,0.594651099965938,1.043681509061652
220046+220277+223769+223944,4,0.6026850209657149,0.597975076052103,1.0430589976391549
220046+220277+223769+223939,4,0.6024148744993482,0.5965421252305054,1.044092601510471
220047+220277+223769+223940,4,0.601075887666052,0.5677421628161007,1.0673721796121636
220046+220277+223769+223940,4,0.6007939957011476,0.5696331880806681,1.0677832720609826
220277+223769+223770+223946,4,0.6001714842786502,0.6283841717661706,1.0910158681685245
220277+223769+223770+223941,4,0.5995254818590775,0.6225936409870917,1.096031196044116
220047+220277+223770+223949,4,0.597528747107671,0.5373800490961839,1.0593500041109245
220046+220277+223770+223949,4,0.5970236906705505,0.5392710743607513,1.0599725155334219
220277+223769+223770+223944,4,0.596741798705646,0.6199743948131878,1.0963013425104828
220277+223769+223770+223945,4,0.5966125982217315,0.6114823993704412,1.1044409729970988
220277+223769+223770+223939,4,0.5966008527231939,0.6185414439915903,1.0973819283759498
220277+223769+223770+223940,4,0.5947215729571642,0.591632506841753,1.121049107929386
220047+220277+223770+223938,4,0.5947098274586264,0.5298394390349899,1.0625212887160995
220046+220277+223770+223938,4,0.5940990615346669,0.5317304642995572,1.0631907821327475
220047+220277+223769+223949,4,0.5939111335580639,0.5571124866394954,1.0693336778679572
220046+220277+223769+223949,4,0.5935470231033956,0.5590035119040627,1.069932698293379
220047+220277+223769+223938,4,0.5911274504046324,0.5495718765783014,1.0724814714760569
220046+220277+223769+223938,4,0.590692866958738,0.5514629018428687,1.073103982898554
220277+223769+223770+223949,4,0.5876272918404022,0.5810028306651476,1.1226112592348982
220277+223769+223770+223938,4,0.5848788451825838,0.5734622206039536,1.1256650888546964
220045+220046+220047+223948,4,0.30189454891412865,-2.218090416847743,2.223211454210174
220045+220046+220047+223936,4,0.29592783565698444,-2.269993774885775,2.2749033932745277
220045+220047+223770+223948,4,0.2894325749656444,-2.1960910980866584,2.2352505902113013
220045+220046+223770+223948,4,0.2890684645109762,-2.194200072822091,2.2342052408414474
220045+220047+223769+223948,4,0.2872479122376349,-2.1763586605433467,2.231492030679242
220045+220046+223769+223948,4,0.28690729278004207,-2.1744676352787793,2.2305171543006144
220045+223769+223770+223948,4,0.28419408261783674,-2.1524683165176945,2.256932780511869
220045+220047+223770+223936,4,0.2839474271485453,-2.2479944561246903,2.286026380389716
220045+220046+223770+223936,4,0.28348935270557557,-2.246103430860123,2.2850515040110877
220045+220047+223769+223936,4,0.28173927342346045,-2.2282620185813786,2.282173856869355
220045+220046+223769+223936,4,0.2813399264731792,-2.226370993316811,2.2812459624848778
220045+223769+223770+223936,4,0.27861497081243614,-2.2043716745557265,2.3069803497809462
220046+220047+220277+223948,4,0.2118770481213075,-1.6290536651828187,2.677362900668319
220046+220047+220277+223936,4,0.20813023408778586,-1.6809570232208506,2.7198463688791272
220047+220277+223770+223948,4,0.2062274633246808,-1.607054346421734,2.6903181855553857
220046+220277+223770+223948,4,0.20611000833930396,-1.6051633211571665,2.6892493451884567
220047+220277+223769+223948,4,0.20537004193142977,-1.5873219088784223,2.6880865408332255
220046+220277+223769+223948,4,0.2052760779431283,-1.585430883613855,2.687064682460447
220277+223769+223770+223948,4,0.2037256721361538,-1.5634315648527701,2.7139266376161335
220047+220277+223770+223936,4,0.20265683176922444,-1.6589577044597659,2.7323318338246865
220046+220277+223770+223936,4,0.2025158857867722,-1.6570666791951985,2.731309975451908
220047+220277+223769+223936,4,0.20161148239937043,-1.6392252669164542,2.7301471710966774
220046+220277+223769+223936,4,0.20152926390960665,-1.637334241651887,2.729148803720974
220277+223769+223770+223936,4,0.20004933109385828,-1.615334922890802,2.7555174479380775
220045+220046+223947,3,0.1738333783577444,-0.47525810733036566,2.010817604153208
220045+220046+223947+230037,4,0.1738216328592067,-0.4756809452777223,2.0111464781122637
220045+220046+223947+228194,4,0.1738216328592067,-0.48037914469279647,2.015938641515639
220045+220047+223947,3,0.17372766887090524,-0.47714913259493297,2.010007164754108
220045+220046+223947+229770,4,0.17372766887090524,-0.4794512503083193,2.0135308143154136
220045+220047+223947+230037,4,0.17371592337236755,-0.47757197054228967,2.010336038713163
220045+220047+223947+228194,4,0.17371592337236755,-0.4822701699573638,2.015128202116539
220045+220047+223947+229770,4,0.17363370488260374,-0.48134227557288667,2.012696883919238
220045+220046+223942+223947,4,0.17323435793232245,-0.535770915796521,2.066303339245234
220045+220047+223942+223947,4,0.1730934119498702,-0.5376619410610883,2.0655398818402846
220045+220046+223941+223947,4,0.17296421146595567,-0.5152515298511845,2.0423542677268935
220045+220046+223946+223947,4,0.1729407204688803,-0.5094609990721056,2.036258353985835
220045+220047+223941+223947,4,0.17284675648057882,-0.5171425551157519,2.041567319324869
220045+220047+223946+223947,4,0.17281151998496577,-0.5113520243366729,2.0354948965808854
220045+220046+223945+223947,4,0.17267057400251354,-0.526362771467835,2.0499888417763894
220045+220047+223945+223947,4,0.17257661001421204,-0.5282537967324024,2.0491784023772888
220045+223770+223947,3,0.17235344554199603,-0.4532587885692808,2.030867170157037
220045+220046+223940+223947,4,0.17235344554199603,-0.5462126639965234,2.0674191616063142
220045+223770+223947+230037,4,0.17234170004345833,-0.4536816265166375,2.0311960441160926
220045+223770+223947+228194,4,0.17234170004345833,-0.45837982593171167,2.035988207519468
220045+223770+223947+229770,4,0.17224773605515686,-0.4574519315472345,2.033533398325092
220045+223769+223947,3,0.17224773605515686,-0.4335263510259693,2.03450827470372
220045+223769+223947+230037,4,0.17223599055661917,-0.43394918897332596,2.034837148662775
220045+223769+223947+228194,4,0.17223599055661917,-0.4386473883884002,2.039629312066151
220045+220047+223940+223947,4,0.17223599055661917,-0.5481036892610907,2.066726177192591
220045+223769+223947+229770,4,0.1721420265683177,-0.437719494003923,2.037151011874699
220045+220046+223944+223947,4,0.1721420265683177,-0.5178707760250884,2.044315765982687
220045+220046+223939+223947,4,0.17208329907562928,-0.519303726846686,2.0447855859241946
220045+220047+223944+223947,4,0.1720363170814785,-0.5197618012896558,2.0434818355865114
220045+220047+223939+223947,4,0.17198933508732778,-0.5211947521112533,2.0439986375221695
220045+223770+223942+223947,4,0.17175442511657407,-0.5137715970354362,2.0861884682695355
220045+223769+223942+223947,4,0.17163697013119722,-0.4940391594921246,2.0897825908220673
220045+223770+223946+223947,4,0.17149602414874499,-0.48746168031102083,2.0560260280247595
220045+223770+223941+223947,4,0.17142555115751887,-0.4932522110900997,2.062098450768743
220045+223769+223946+223947,4,0.1714138056589812,-0.4677292427677093,2.0595261865889896
220045+220046+223935,3,0.17137856916336813,-0.5552097158763903,2.0701441172670574
220045+220046+223935+228194,4,0.17137856916336813,-0.5603307532388212,2.0752651546294882
220045+220046+223935+230037,4,0.17136682366483044,-0.5556325538237471,2.0704729912261124
